8352,50.574952,3,41961,54865,1
8353,19.339885,3,54865,41964,1
8354,12.760905,3,41967,54858,1
8355,40.119805,3,41970,41977,1
8356,103.852482,3,54849,41970,1
8357,53.850725,3,41977,54849,1
8358,77.311758,3,41979,54839,1
8359,44.729577,3,41982,41985,1
8428,123.248087,3,7,42325,1
8430,115.337131,3,44123,7,1
8433,69.920251,4,42325,42341,1
8435,23.660156,4,42341,42344,1
8436,108.05957,4,42344,42349,1
8437,75.740234,4,42349,42352,1
8438,15.910156,4,42352,42355,1
8439,108.439192,4,42355,42360,1
8441,134.736432,2,44125,42393,1
8443,130.700686,2,42393,42360,1
8445,54.485992,2,42414,44335,1
8447,57.583132,2,44335,42414,1
8448,24.504997,2,43728,43717,1
8449,20.85056,2,43717,43728,1
8450,83.354417,2,43717,43712,1
8452,90.946831,2,43712,43717,1
8454,62.772456,2,43712,43706,1
8455,60.485643,2,43706,43712,1
8456,64.704998,3,43706,42886,1
8457,65.6913,2,42886,43706,1
8458,27.373798,2,42886,42890,4
8459,27.958465,2,42893,42886,4
8460,61.50367,4,42896,42893,4
8462,64.608214,2,42890,42896,4
8464,64.339186,3,42896,42903,2
8465,87.983734,3,42903,42906,2
8466,183.074574,5,42906,42875,2
8468,28.660506,4,42875,42879,2
8469,124.913163,5,44067,42450,2
8471,6.762375,3,42450,44106,2
8472,41.055083,3,42458,42461,2
8473,58.27179,3,42461,42464,2
8475,54.820313,4,42464,43758,2
8476,18.505083,3,43758,43761,2
8477,149.70158,3,43761,43764,2
8479,33.969727,3,43764,43767,2
8481,30.29287,3,43767,43772,2
8482,55.260742,3,43772,43774,2
8483,80.138352,3,43774,43781,2
8485,45.305953,3,43781,43784,2
8486,60.625266,4,43784,42175,2
8487,56.231484,3,42175,81,2
8489,39.248727,2,42175,44358,2
8490,59.870117,2,42167,44326,2
8491,59.149414,2,44326,42167,2
8492,23.005128,2,42167,44358,2
8494,39.045024,2,44093,42175,2
8497,88.618652,2,43795,42182,2
8498,9.535197,2,42182,44326,2
8499,100.606445,2,9,43795,2
8520,109.352723,1,10,42879,2
8521,14.863771,2,42875,44114,2
8597,19.354467,2,44279,43728,1
8598,18.931235,2,43728,44279,1
8622,36.150391,3,43706,46663,1
8623,27.010742,2,42360,39779,1
8625,35.690203,3,42325,41873,1
8627,35.269057,3,41875,42325,1
8679,72.41756,2,54811,43767,2
8681,20.589844,3,42886,39771,4
8707,31.170043,2,43774,54806,2
8708,6.090872,2,42450,44109,2
8710,116.093654,3,12,43761,2
8711,88.451172,1,13,43764,2
8756,29.492709,3,42893,39771,4
8764,6.121094,2,42450,44109,2
8765,36.613262,3,44106,42458,2
8769,21.471562,3,42879,44117,2
8770,72.092344,2,44114,83,2
8773,85.622498,3,44117,39776,2
8774,51.780273,2,41886,42344,1
8778,22.584156,2,14,42325,1
8779,12.300152,3,42325,44123,1
8780,39.344961,2,42349,39783,1
8781,59.898658,2,39781,42355,1
8782,11.168461,2,42360,44125,1
8784,16.988771,3,44128,43717,1
8785,10.820312,2,43728,44128,1
8805,36.37163,2,46663,43712,1
8810,24.012784,2,44358,42167,2
8878,23.072908,2,44335,44279,1
8880,22.959657,2,44279,44335,1
8888,32.208008,2,44326,44355,2
8889,94.150391,2,41663,44326,2
8900,106.277351,3,17,42167,2
8906,65.729492,3,43795,87,2
8907,64.198504,2,44355,41648,2
8946,73.376912,2,18,42325,1
9019,25.029716,1,42393,90,1
9026,53.396972,1,21,43717,1
9029,40.024973,1,43706,91,1
9035,40.80514,1,22,42360,1
9050,22.215032,5,42879,44067,2
9054,32.836227,1,42890,92,4
9055,63.937829,1,42903,93,2
9059,31.336982,5,39774,42896,2
9071,28.563662,1,42896,46745,4
9072,27.661579,3,46745,42896,4
9073,171.557547,1,42906,39776,2
9284,32.271798,2,42393,42414,1
9285,26.788838,2,42414,42393,1
9288,101.491211,2,44387,44392,1
9289,109.732422,3,44399,41125,1
9290,105.312499,2,44409,46460,1
9291,69.053222,3,44426,44416,1
9292,106.614257,2,44457,44440,1
9293,104.59375,4,46463,44447,1
9294,105.853516,4,44473,44480,1
9296,103.382812,4,44487,44494,4
9297,108.075195,3,44494,44501,4
9298,113.622138,3,44501,46673,4
9299,106.008789,2,44506,46484,1
9300,105.316406,3,44515,44510,1
9301,106.488281,3,44522,44515,1
9302,108.275391,3,44529,44522,1
9303,106.458008,3,44536,44529,4
9304,107.330078,2,44543,44536,4
9305,110.174805,2,44548,44543,4
9306,141.722656,2,44555,44548,4
9307,241.371093,1,46668,44563,1
9308,105.333008,2,44563,44570,1
9309,115.822266,2,44570,44577,1
9310,108.451172,2,44577,44582,1
9311,110.421875,2,44582,44589,1
9312,109.25293,2,44589,44592,1
9313,108.232422,2,44592,44599,1
9314,89.860352,2,44604,44609,4
9315,111.152344,2,44609,44616,4
9316,103.454102,2,44616,44623,4
9317,105.534178,2,44623,44628,4
9318,144.430664,3,44628,44635,4
9319,159.980469,3,44635,46863,4
9320,119.490234,3,44647,44658,4
9321,38.758722,2,44658,46853,4
9322,98.289589,4,21145,44665,3
9323,108.669922,4,44665,44672,3
9324,111.166064,4,44672,44679,3
9325,46.539588,3,19139,44686,3
9326,105.503905,3,44686,44693,3
9327,108.517578,3,44693,46281,3
9328,51.709911,2,44738,41947,1
9329,114.726563,2,44743,44738,1
9330,110.415039,2,44746,44743,1
9331,109.192383,2,44753,44746,1
9332,107.257812,2,44758,44753,1
9333,105.305664,2,44765,44758,1
9334,104.476563,2,44772,44765,1
9335,103.598633,2,44779,44772,1
9336,109.143555,3,44786,44779,1
9337,110.714844,3,44793,44786,1
9338,100.836915,3,44800,44793,1
9339,109.202148,3,44807,44800,4
9340,106.617187,4,44814,44807,4
9341,107.969727,4,44821,44814,4
9342,148.605468,2,44828,44821,4
9343,152.776367,2,20938,44828,4
9344,127.158203,3,44838,46870,4
9345,110.628906,2,44845,44838,4
9346,102.11914,1,44858,44845,4
9347,103.426759,1,44862,21027,3
9348,91.005859,1,44869,44862,3
9349,86.560547,1,44877,21161,3
9350,103.058594,1,44884,44877,3
9351,108.03418,1,44891,44884,3
9352,105.117188,1,44898,44891,3
9353,121.439453,1,44905,44898,3
9354,104.644531,1,44916,44905,3
9355,103.541992,1,46288,44916,3
9356,108.869141,3,44923,45066,1
9358,108.686523,3,44930,44923,1
9359,108.370117,3,44937,44930,1
9360,107.794922,3,44979,44937,1
9361,106.348633,4,44986,44979,1
9362,104.246094,4,44944,44986,1
9364,108.276367,4,44951,44944,4
9365,106.991211,4,44958,44951,4
9366,107.345703,4,44965,44958,4
9367,105.841797,4,44972,44965,4
9368,150.078614,4,44993,44972,4
9369,146.212891,4,20926,44993,4
9370,128.099609,4,45003,46877,4
9371,105.496094,4,45010,45003,4
9372,101.604492,4,45017,45010,4
9374,106.550781,4,45024,45017,4
9375,107.878906,4,45257,45024,4
9376,38.417247,4,20998,45257,4
9377,91.37653,4,45264,20988,3
9378,107.889648,4,45271,45264,3
9379,111.506836,4,45278,45271,3
9380,106.904297,4,45285,45278,3
9381,124.381836,4,45292,45285,3
9382,99.671875,4,45299,45292,3
9383,102.675781,4,46302,45299,3
9384,102.820313,2,46925,45124,1
9385,118.352539,2,45124,45131,1
9386,115.119141,2,45131,45138,1
9387,116.182617,2,45138,45145,1
9388,115.582031,2,45145,45152,1
9389,102.371579,2,45152,45095,1
9390,105.507812,3,46905,45117,1
9391,106.676758,3,45117,45159,4
9392,108.476562,4,45159,45166,4
9393,110.52832,4,45166,45173,4
9395,108.49707,4,45173,45180,4
9396,108.239258,4,45180,45187,4
9397,108.126953,4,45187,45194,4
9398,155.561523,4,45194,45201,4
9399,132.568359,4,45201,46884,4
9401,134.714844,4,20907,45213,4
9402,108.375977,4,45213,45220,4
9403,109.408203,4,45220,45227,4
9404,107.354492,4,45227,45234,4
9405,107.717773,4,45234,45241,4
9407,101.995117,4,45241,45248,4
9408,104.898437,4,45248,45312,4
9409,31.032948,4,45312,46918,4
9410,108.410237,4,21171,45324,3
9411,108.224609,4,45324,46330,3
9412,107.182052,4,45361,46931,1
9413,114.890625,4,45364,45361,1
9414,112.454102,4,45370,45364,1
9416,112.638672,4,45377,45370,1
9417,113.132812,4,45384,45377,4
9418,113.208495,4,45391,45384,4
9419,108.751953,4,45398,45391,4
9420,112.59375,4,45405,45398,4
9421,106.060547,4,45345,45405,4
9422,105.860352,6,45412,45352,4
9424,109.815919,6,45419,45412,4
9425,58.136719,6,45434,45419,4
9426,62.921479,6,45443,45429,4
9427,155.02569,6,45450,45443,4
9429,127.634766,6,20901,45450,4
9430,138.522461,6,45460,20891,4
9431,104.279297,6,45467,45460,4
9432,106.092773,6,45474,45467,4
9433,106.869141,6,45481,45474,4
9434,98.836914,6,45488,45481,4
9436,92.523438,6,45495,45488,4
9437,100.151367,6,45504,45495,4
9438,108.561019,6,45511,45504,4
9440,108.099609,6,45524,45511,4
9441,47.146717,6,46961,45524,4
9442,106,2,45531,45534,1
9443,109.046875,2,45534,45541,1
9444,107.103516,2,45541,45548,1
9445,106.37793,2,45548,45555,4
9446,107.915039,2,45555,45562,4
9447,106.288086,2,45562,45569,4
9448,112.349609,3,45569,45576,4
9449,105.63916,3,45576,45583,4
9450,102.540039,3,45583,45589,4
9451,104.401367,3,45589,45596,4
9452,104.606445,3,45596,45603,4
9453,107.836914,3,45603,45608,4
9454,158.518555,3,45608,45615,4
9455,121.689301,3,45615,46891,4
9456,137.052734,3,45625,45639,4
9457,110.198242,3,45639,45646,4
9458,109.773437,3,45646,45653,4
9459,110.223633,3,45653,45660,4
9460,108.644531,3,45660,45667,4
9461,100.223377,3,45667,45674,4
9462,99.054688,2,45674,45683,4
9463,102.501953,2,45683,45690,4
9464,106.713867,3,45690,45697,4
9465,100.336914,3,45697,46351,4
9466,103.234375,3,45704,46937,1
9467,110.344727,3,45707,45704,1
9468,113.374023,2,45714,45707,1
9469,112.52832,2,45721,45714,1
9470,111.976562,2,45728,45721,4
9471,101.270508,2,45735,45728,4
9472,116.225586,2,45742,45735,4
9473,111.533203,2,45749,45742,4
9474,111.873047,2,45756,45749,4
9475,110.224934,2,45763,45756,4
9476,113.279136,2,45770,45763,4
9477,109.284818,2,45777,45770,4
9478,111.658346,2,45784,45777,4
9479,113.168945,2,45787,45784,4
9480,152.910645,2,45794,45787,4
9481,115.106445,2,45804,45794,4
9482,144.214844,2,45817,46898,4
9483,107.395508,2,45824,45817,4
9484,110.084961,2,45831,45824,4
9485,105.023437,2,45839,45831,4
9486,107.133789,2,45846,45839,4
9487,100.287109,2,45954,45846,4
9488,108.685547,2,45853,45954,4
9489,109.083008,2,45860,45853,4
9490,111.432617,2,45867,45860,4
9491,109.008789,2,46358,45867,4
9492,122.675589,3,41890,45874,1
9493,115.189878,5,45874,45884,1
9494,115.115723,5,45884,45891,1
9496,112.99071,5,45891,45899,1
9497,113.459473,5,45899,45906,1
9499,110.21582,5,45906,45913,4
9501,115.999406,5,45913,45920,4
9502,111.548828,5,45920,45926,4
9503,109.497072,5,45926,45934,4
9504,114.153071,5,45934,45940,4
9505,118.134424,5,45940,45947,4
9506,107.122862,5,45947,46498,4
9507,111.578125,5,46205,45963,4
9509,110.749023,5,45963,45970,4
9510,116.753417,5,45970,45979,4
9511,114.996095,5,45979,45986,4
9513,79.221589,4,45986,20658,4
9514,82.224286,4,46191,45996,4
9515,113.777557,5,45996,46008,4
9516,110.283797,5,46008,46018,4
9518,115.032485,5,46018,46370,4
9519,102.510742,3,46031,54885,1
9520,108.617188,3,46038,46031,1
9521,111.782227,3,46045,46038,1
9522,112.865234,3,46052,46045,1
9523,105.790039,3,46059,46052,1
9524,105.220703,3,46066,46059,1
9526,109.96582,3,46073,46066,1
9527,107.453125,3,46080,46073,1
9528,104.695312,3,46087,46080,1
9530,109.599609,3,46663,46087,1
9531,97.199219,2,54773,46136,1
9532,103.717773,2,46129,46122,1
9533,109.09082,2,46122,46115,1
9534,107.016602,3,46115,46108,1
9535,106.194336,3,46108,46101,1
9536,101.058594,3,46101,46094,1
9537,108.604492,2,54874,46143,1
9538,110.186523,2,46143,46150,1
9539,103.860352,2,46156,46150,1
9540,108.359375,2,46163,46156,1
9541,106.65918,1,46198,46163,1
9542,102.905273,2,46184,54865,1
9543,106.701172,2,46177,46184,1
9544,108.527344,2,46170,46177,1
9545,62.832031,2,39779,46170,1
9546,104.255799,2,44738,46668,1
9547,38.926149,4,45031,44738,1
9548,176.369529,1,45124,45031,1
9549,111.904307,1,45361,45124,1
9550,95.15931,2,45874,45704,1
9551,97.71582,2,45874,54885,1
9552,109.311523,4,44563,46491,1
9553,109.496094,4,44746,44563,1
9555,109.819906,4,45053,44746,1
9556,98.216797,4,45138,45053,1
9557,109.806668,4,45370,45138,1
9558,114.424925,4,45534,45370,1
9559,110.232422,4,45714,45534,1
9560,105.931454,4,19097,45714,1
9561,106.392017,4,46038,46685,1
9563,109.511719,4,46136,46038,1
9564,105.821777,4,54874,46136,1
9565,73.577906,2,44743,45041,1
9566,137.541848,2,45041,45131,1
9567,110.006836,2,45131,45364,1
9568,114.283203,2,45364,45531,1
9569,102.854492,2,45531,45707,1
9570,105.696289,3,45707,46678,1
9571,104.908995,4,19090,46031,1
9572,100.644458,3,46031,54773,1
9573,105.772461,2,46477,44570,1
9574,104.760789,2,44570,44753,1
9575,113.230469,2,44753,45066,1
9576,14.540146,2,45066,45073,1
9577,60.666504,2,45073,45145,1
9578,113.087429,2,45145,45377,1
9579,108.848633,2,45377,45541,1
9580,110.420439,2,45541,45721,1
9581,110.190918,2,45721,46692,1
9582,103.627598,2,19104,46045,1
9583,113.641677,2,46045,46129,1
9584,113.199219,2,46129,46143,1
9585,101.473633,2,46143,54865,1
9586,101.886719,2,44577,46484,1
9587,103.43457,2,44758,44577,1
9588,111.947266,2,44923,44758,1
9589,47.74008,3,45084,44923,1
9590,27.647357,3,45152,45084,1
9591,104.686526,3,45384,45152,1
9592,109.063477,2,45548,45384,4
9593,104.550781,2,45728,45548,4
9594,106.961914,2,19111,45728,4
9595,103.56839,2,46052,46699,1
9596,111.912109,2,46122,46052,1
9597,110.944336,2,46150,46122,1
9598,105.131836,2,46184,46150,1
9599,111.138218,2,54858,46184,1
9600,105.070313,2,44409,44447,1
9601,105.21582,3,44447,44506,1
9602,110.621094,3,44506,44582,1
9603,106.121094,3,44582,44765,1
9604,104.891602,3,44765,44930,1
9605,82.296691,3,44930,45095,1
9606,111.239201,3,45095,45391,1
9607,113.455651,3,45391,45555,4
9608,107.130859,3,45555,45735,4
9609,107.782227,3,45735,46705,4
9610,107.297153,3,19118,46059,1
9611,109.041016,3,46059,46115,1
9612,109.426758,3,46115,46156,1
9613,107.769531,3,46156,46177,1
9614,108.664062,3,46177,46211,1
9615,62.436491,2,44387,40948,1
9616,115.832824,2,44423,44454,1
9617,107.30957,2,44772,44589,1
9618,103.942383,1,44937,44772,1
9619,113.826623,1,46905,44937,1
9620,110.252441,1,45398,45562,4
9621,111.797852,2,45562,45742,4
9622,107.577637,2,45742,46712,4
9623,107.562132,2,19125,46066,1
9624,105.025391,2,46066,46108,1
9625,38.245117,2,46108,21560,1
9626,108.37207,2,46163,46170,1
9627,106.3125,4,44392,44426,1
9628,104.019585,4,44426,44464,1
9629,114.5625,5,44510,44464,1
9630,113.772461,5,44592,44510,1
9632,109.609375,5,44779,44592,1
9633,108.964844,5,44979,44779,1
9634,101.980633,5,45117,44979,1
9635,42.376722,5,45331,45117,4
9636,55.145582,4,45405,45331,4
9637,108.898437,4,45569,45405,4
9638,107.274414,4,45749,45569,4
9640,107.010742,4,19132,45749,4
9641,107.922596,3,46073,46719,1
9642,106.436523,3,46101,46073,1
9644,36.941406,3,21563,46101,1
9645,64.344727,2,41133,44399,1
9646,111.679688,3,44399,44433,1
9647,112.257812,3,44433,44473,1
9648,103.666016,3,44473,44515,1
9649,114.886569,3,44515,44599,1
9650,113.225586,3,44599,44786,1
9651,107.858398,3,44786,44986,1
9652,106.325195,3,44986,45159,4
9653,75.544126,3,45159,45338,4
9654,16.041756,3,45338,45345,4
9655,113.265625,3,45345,45576,4
9656,105.635742,3,45576,45756,4
9657,107.916992,3,45756,46725,4
9658,108.770508,3,19596,46080,1
9659,106.708008,2,46080,46094,1
9660,113.296875,4,44440,41125,1
9661,107.202148,3,44480,44440,1
9662,107.71875,3,44522,44480,1
9663,125.442061,2,44604,44522,1
9664,115.289113,2,44793,44604,1
9665,108.134766,3,44944,44793,1
